id,x,y,class,Description,Rock,Metal,Pop,Disco,HipHop,Jazz,Blues,Reggae,Country,Classical
489,-14.504899,4.4440913,Metal,This song features a female voice singing the main melody. This is accompanied by a guitar playing arpeggiated chords. A wind instrument plays fills in between lines. There is no percussion in this song. This song has a romantic mood. This song can be played in a romantic movie.,0,1,0,0,0,0,0,0,0,0
490,-32.142464,-17.845877,Country,This audio contains someone playing a distorted e-guitar solo in a higher register along with acoustic drums with cymbal hits and a half open hit. An e-bass is underlining the rhythm. There are digital comedic noises and laughter that seem not to be part of the musical composition. This song may be playing in a comedic tv-show.,0,0,0,0,0,0,0,0,1,0
491,-23.689945,0.19713353,Rock,The song is an instrumental. The song is slow tempo with a Chinese string instrument playing a lilting melody along with tones of the string instrument being plucked like a harp. The song is emotional and melancholic. The song is a live performance with ambient room noise and generally poor audio quality.,1,0,0,0,0,0,0,0,0,0
492,-20.540047,-19.005943,Country,"This song is a lively Indian instrumental. The tempo is fast with lively brass bands playing harmony, energetic drums ,Nagpada and dhol and other Indian percussion and synthesiser with digital arrangements. There is a dialogue of a man and woman superimposed over the music, with sighing and giggling in the background. The music is typical Indian Baarat music. It is happy, cheerful, vivacious, energetic, youthful, vigorous and upbeat.",0,0,0,0,0,0,0,0,1,0
493,-27.48902,-15.759334,Jazz,The low quality recording features a simple acoustic guitar melody. It sounds like a tutorial and it gives off happy and fun vibes. The recording is noisy and in mono.,0,0,0,0,0,1,0,0,0,0
494,-38.829163,15.851194,Pop,"The low quality recording features a pop song that consists of seductive female vocal singing over arpeggiated synth lead melody, pulsating synth keys, sustained synth melody, punchy kick, claps, simple hi hats and groovy bass that glues everything together. It sounds a bit muffled, probably because of the quality of the mix.",0,0,1,0,0,0,0,0,0,0
495,-10.393357,19.74106,Jazz,An acoustic guitar is playing single notes of a minor chord progression alongside an acoustic piano playing a melody on itself. Then a string-section comes in for a moment elevating the emotional piece giving it a beauty and soft sadness. The instruments are slightly panned to the left and right side of the speakers. The female voice is softly singing with a little bit of reverb on her voice. This song may be playing at a theater-performance.,0,0,0,0,0,1,0,0,0,0
496,-7.4227686,-56.1826,Jazz,The drum is playing a four on the floor groove with little fill-ins on the snare crash. A synthesizer is playing a 2000s pad sounding lead melody. The distorted e-guitar that is playing underlining the melody with some long sounding chords. This song may be played at an event to animate and pump up the people.,0,0,0,0,0,1,0,0,0,0
497,63.563713,-2.016805,Classical,"A male vocalist sings this vigorous Rock song. The tempo is fast with enthusiastic electric guitar lead and harmonies, electric bass guitar and hard hitting drumming with cymbal rides. The song is passionate, youthful, enthusiastic, intense, compelling, boisterous and vigorous. This song is a Hard Rock/Heavy Metal song.",0,0,0,0,0,0,0,0,0,1
498,33.447414,20.65699,Classical,This audio contains a shofar horn getting blown in a higher register. The high tone is loud and drops in pitch at the end. This song may be playing live in a village calling for a traditional ceremony.,0,0,0,0,0,0,0,0,0,1
499,37.48331,0.070001915,Classical,This is the recording of a guitar lesson. The instructor at first plays the chords on a clean sounding electric guitar and then describes the nature of the chord that he is playing. The chords that were strummed could be used as clean electric guitar samples in beat-making.,0,0,0,0,0,0,0,0,0,1
500,25.762314,34.388367,Classical,This is a grunge rock music piece. A distorted electric guitar playing power chords leads the tune with a bass guitar in the background. Loud acoustic drums provide the rhythmic background while also playing a lot of fills. There is also a male vocal. The music has a rebellious atmosphere mixed with a rough sound that is characteristic of the grunge scene. This piece could be used as a soundtrack in college drama movies/TV series. It could also be used in advertisements targeted at teenagers.,0,0,0,0,0,0,0,0,0,1
501,29.592476,-7.0262723,Jazz,This amateur recording features a male voice. This is accompanied by an electric guitar. The notes of the chords are first plucked and the chord is struck once. There is no percussion and no other instruments in this song. This is a slow tempo song. The mood of this song is romantic.,0,0,0,0,0,1,0,0,0,0
502,3.3381233,26.584059,Metal,This religious song features the main melody first sung by male voices in harmony followed by female voices in harmony. The voices sing in a hall environment giving a reverb effect. There are no instruments in this song. This song gives a holy feel. This song can be played in a church.,0,1,0,0,0,0,0,0,0,0
503,37.361286,3.517994,Classical,"This is a live performance of a polka music piece. It is being performed by a wind orchestra. The main melody is being performed by the tuba. There is a lively, cheerful atmosphere to this piece. It could be used as an accompaniment piece for a European folk dance course.",0,0,0,0,0,0,0,0,0,1
504,-12.879188,-58.021687,Classical,"The low quality recording features a regional Mexican song that consists of harmonizing male vocals singing over wide, bouncy wooden percussion, wide acoustic rhythm guitar, groovy bass, punchy kick and strings melody. It sounds passionate, energetic and groovy.",0,0,0,0,0,0,0,0,0,1
505,-14.6157055,-25.141548,Blues,This is an electronic funk/disco music piece from the 80s. There is a female vocalist singing melodically. The repeated main theme is being played by the keyboard. There is a synth bass playing a groovy bass line. There is an acoustic drum beat in the rhythmic background. The atmosphere is sensual. This piece can be used in the soundtrack of a retro-themed movie.,0,0,0,0,0,0,1,0,0,0
506,-35.54264,-2.9470415,Blues,The rock music features a male voice singing a repeating melody and being backed by other male vocals. The electric guitar plays fast chords with a distortion effect on and the bass guitar follows with the same speed. The drums play a fast repeating rhythm. The quality of the audio is really low and so this leads me to believe this is an amateur recording.,0,0,0,0,0,0,1,0,0,0
507,-52.64736,-14.852021,Jazz,A digital drum is playing a simple groove along with a melodic short sample. A saxophone sample is playing a long note in the background. A male voice is rapping with a lot of energetic/aggressive energy. In the background you can hear a male voice shouting for a moment. This song may be playing in a car.,0,0,0,0,0,1,0,0,0,0
508,29.458885,-7.3490024,Jazz,A male singer-songwriter accompanied by a strummed acoustic guitar and singing passionately a heartfelt folk song. The recording is somewhat low fidelity and live.,0,0,0,0,0,1,0,0,0,0
509,-3.2544346,-4.2244487,Disco,A male voice is singing a Christmas song supported by a piano playing chords. The audio is of poorer quality and seems to be coming out of a jukebox rather than being sung live. This song may be playing at Christmas time.,0,0,0,1,0,0,0,0,0,0
510,52.033733,20.862488,Reggae,The low quality recording features a harmonizing throaty male vocal singing over dissonant strings melody in the background. It sounds traditional and hopeful.,0,0,0,0,0,0,0,1,0,0
511,6.544342,14.198745,Jazz,This song is an amateur recording of a person strumming an acoustic guitar. A group of adults and children sing the main melody using vocables and no lyrics. The melody is repetitive. There are no other instruments in this song. The song has a happy mood. This is a party song.,0,0,0,0,0,1,0,0,0,0
512,45.25029,-16.519194,Blues,"A male singer sings this high energy EDM. The tempo fast with the song starts with a slow female vocalisation, soft piano accompaniment and takes off to an upbeat groove. The song is groovy, youthful, buoyant, vivacious;punchy and vibrant with atmospheric synthesiser, hard hitting drumming, funky bass line, spirited electric guitar harmony along with enthusiastic vocals. The vocals are auto tuned and the use of heavy electronic instrumentation make it an ultimate EDM.",0,0,0,0,0,0,1,0,0,0
513,-2.1336834,-52.328568,Classical,This is a live performance of an R&B music piece. There is a female vocalist singing melodically in the lead. Three female supporting vocals can be heard singing in the back. The melody is being played by the piano while the bass guitar plays a groovy bass line. The rhythm is provided by an acoustic drum beat. The atmosphere is sentimental. This piece can be used in the soundtrack of a romance movie involving a couple in a long distance relationship.,0,0,0,0,0,0,0,0,0,1
514,45.43105,-19.556862,Classical,"This music is instrumental. The tempo is fast with an upbeat keyboard harmony, bright drumming, energetic electric guitar and synthesiser and digital drum arrangements. There is an interaction between two men superimposed over the music. The music is lively, cheerful, happy, positive, upbeat, warm and heartening. This is the background score for an Interview or documentary.",0,0,0,0,0,0,0,0,0,1
515,-47.64135,11.229583,Pop,"The low quality recording features a clean electric guitar melody with a beautiful reverb effect on it. The recording is a bit noisy and in mono, and it sounds like a player is practicing his melodies.",0,0,1,0,0,0,0,0,0,0
516,40.08919,11.63014,Jazz,This clip is an instrumental with a female voice speaking. The tempo is medium with a banjo riff. This is a Banjo lesson on chord progression for country dance music. It is clear and crisp.,0,0,0,0,0,1,0,0,0,0
517,-3.091034,-8.389523,Country,The song is an instrumental. The song is medium tempo with a guitar playing lead and several guitarists playing harmony  and accompaniment and a pick scratching guitar strings producing a percussive line. The song is immersive and has a classic country gun fight duel vibe to it. The song has ambient room noises.,0,0,0,0,0,0,0,0,1,0
518,12.579213,30.28279,Pop,"This music is instrumental. The tempo is fast with atmospheric synthesiser, percussions like a boomy bass drum, enthusiastic steel pan and snare. The music is loud, resounding,intense, sinister, grim, suspenseful, burgeoning and boomy. This is a Percussion Instrumental.",0,0,1,0,0,0,0,0,0,0
519,28.799337,-36.838913,Country,"The low quality recording features a traditional song that consists of a passionate woodwind melody played over wooden percussive elements. It sounds soulful, passionate and emotional, even though the recording is in mono and noisy.",0,0,0,0,0,0,0,0,1,0
520,-10.140533,-52.12186,Classical,"The low quality recording features a tropical steel drum melody playing over background percussive instrumental. It is noisy, but it sounds tropical, exotic and emotional.",0,0,0,0,0,0,0,0,0,1
521,-25.453897,-13.448891,Jazz,This audio contains someone playing a drum with a big kick drum and snare sound playing cymbals along with a tambourine. In the background you can hear an electric organ playing long minor chords while a distorted e-guitar is playing a solo sounding as someone singing. This song may be playing live at a festival.,0,0,0,0,0,1,0,0,0,0
522,-10.674235,-15.913386,Metal,"This music is an upbeat instrumental. The tempo is fast with vigorous digital drumming, synthesiser arrangements and DJ mixer effects. The music is electrifying, pulsating, buoyant, punchy, groovy, youthful and high-spirited. This music is an outdoor live performance with ambient sounds. There are sounds  of hysterical fans cheering, clapping and singing along. This music is Futuritic Electronic Pop/ Techno Pop.",0,1,0,0,0,0,0,0,0,0
523,-16.402737,-11.643787,Blues,"This audio clip features the end of an instrument with a lot of reverb. This additional reverb gives the ending an epic feel. At the end of the clip, a guitar chord is struck. There are no other instruments in this song. There are no voices in this song. This song can be used to promote a reverb pedal.",0,0,0,0,0,0,1,0,0,0
524,-51.491344,5.696573,Pop,"The song is an instrumental with a baby making noises while paddling in a pool. The song is medium tempo with steady drumming, latin percussion, guitar accompaniment, trumpets playing in harmony and keyboard accompaniment. The song is a soundtrack for a home video and the audio quality is bad due to varying noise levels.",0,0,1,0,0,0,0,0,0,0
525,-35.616215,37.256794,Disco,"A male vocalist sings this animated song in a foreign language. The tempo is fast with a bright applied violin accompaniment, lively drumming, groovy bass line, tambourine beats, rhythmic mandolin and acoustic guitar accompany net. The song is lively, energetic, vibrant, happy, vivacious and merry with a dance groove. This song is a Folk Pop/Regional Pop.",0,0,0,1,0,0,0,0,0,0
526,35.136932,-52.63922,Blues,This is a recording of an instrumental jam. There is a blues type solo being performed on an overdriven electric guitar. The guitar has an 80s sound. This recording could be sampled for use in beat-making or as an advertisement jingle.,0,0,0,0,0,0,1,0,0,0
527,-19.834301,-16.717634,Country,This audio contains digital drums playing along to a male voice singing in a higher key while a synth bass sound and a lead sound are supporting the epic atmosphere. Then another male voice starts rapping with a lot of confidence and a little aggression in his voice. A male voice is providing backing vocals panned to both sides of the speakers. This song may be playing as a motivational mood enhancer.,0,0,0,0,0,0,0,0,1,0
528,-20.645397,39.55829,Disco,Someone is playing an acoustic guitar strumming chords on the backbeat along with a banjo doing the same. A slide guitar is playing a melody along. An upright bass is playing a simple bassline. Two female voices are singing as a duo. The second one creates harmony in the higher register. This song is an amateur recording. This song may be playing at a local event.,0,0,0,1,0,0,0,0,0,0
529,3.2471325,1.2373775,Country,"The song is an instrumental. The song is medium tempo with a string section accompaniment, timpani playing and other percussion instruments. There are other funny sounds like ball bouncing and other percussion tones. The song is an ad jingle soundtrack. The audio track is of poor quality.",0,0,0,0,0,0,0,0,1,0
530,26.678822,45.2,Classical,"A male vocalist sings this mellow country song. The tempo is medium with fiddle, cello and viola harmony with acoustic guitar rhythm.The song is mellow, soft, dulcet,emotional , melancholic and nostalgic . This song is Country Pop.",0,0,0,0,0,0,0,0,0,1
531,18.17615,-20.780561,Classical,A background song is being played containing a female voice singing along to a synthesizer pluck melody and a digital drum with a big deep kick sound. Kids are singing along and laughing when a male voice starts singing along in a higher key. This song may be playing while enjoying time with your family.,0,0,0,0,0,0,0,0,0,1
532,59.95238,37.626167,Classical,"This is a live recording. The audio quality is poor. We hear a string section with layers of violins that are playing a motif which sounds exciting, suspenseful, and thrilling. It immediately gets you feeling on edge.",0,0,0,0,0,0,0,0,0,1
533,-12.039531,34.23879,Disco,"Spirited Christmas music with a fast four on the floor dance beat. There is a high pitched 'chipmunk' style vocal singing a well-known tune accompanied by syncopated synth chord stabs, a drum machine and a drum fill.",0,0,0,1,0,0,0,0,0,0
534,-20.127655,-38.188877,Classical,"The song is an instrumental. The tempo is medium with a piano accompaniment, music box tones and percussion tones with a metal grinding instrument making noise. The song is tense and anticipatory. The song is a soundtrack for a documentary film.",0,0,0,0,0,0,0,0,0,1
535,24.436277,21.155272,Classical,"The low quality recording features a pop song that contains a passionate female vocal, alongside wide harmonizing male vocals, singing over wide brass melody, electric guitar chords, straight piano melody, punchy snare and smooth bass guitar. It sounds groovy, addictive and passionate.",0,0,0,0,0,0,0,0,0,1
536,3.677556,-8.114621,Classical,"The low quality recording features a jazzy electric guitar melody. The recording is noisy and it is in mono - regardless, it sounds calming and relaxing.",0,0,0,0,0,0,0,0,0,1
537,-29.27305,-26.636274,Classical,"This recording contains male voice samples that seem to be pitched down and strongly processed with effects, also reverb and delay. One is panned to the right side of the speakers. A lot of white noise is running through a filter and an LFO. A synthesizer is playing a simple melody for a moment before fading away. This song may be playing in-between two songs of a DJ-set.",0,0,0,0,0,0,0,0,0,1
538,5.779614,-33.0486,Blues,An acoustic guitar almost fully panned to the left side of the speakers is strumming a single chord as a rhythmic element while an upright-bass is playing a walking bassline. The other acoustic guitar is adding a little melody at the end of the phrase of the singers. The female duo is singing a melody together. One a little deeper and the other a little higher creating a harmony. This song may be playing in the countryside of a Latin country.,0,0,0,0,0,0,1,0,0,0
539,20.35719,5.268655,Jazz,"This is a compilation of various different music pieces all in one recording to advertise a radio software. The pieces are generic in nature. There is a rock music piece with an electric guitar playing. After a static sound effect, it switches to a pop music piece. There is a female vocalist singing over a keyboard and electronic drum beat background. There is a random feeling to this track.",0,0,0,0,0,1,0,0,0,0
540,5.534588,-18.36008,Classical,An acoustic drum is playing a rock groove with a big emphasis on the ride and silent hits on the crash. Along with the drums a electric bass is playing a bluesy line and so does the guitar. Another e-guitar is strumming chords. The whole song sounds fast and may be playing at a local festival where people are dancing.,0,0,0,0,0,0,0,0,0,1
541,4.1056905,-27.065924,Country,"The song has a laid-back, unfussy feel to it. There are various instruments layered to form a smooth, groovy, yet mellow song. The song would be categorized as pop rock, owing to the electric guitar lick and prominent electric guitar chord plucking. There's also an organ and an electric piano. The singer sounds soulful but relaxed.",0,0,0,0,0,0,0,0,1,0
542,55.172493,12.326706,Jazz,"The song is an instrumental. The tempo is medium with a horn playing melody accompanied, by a string section, horn section and a rhythm section and led by a conductor. The song is exciting and regal. The song is a classical western tune.",0,0,0,0,0,1,0,0,0,0
543,-22.769533,-33.772934,Classical,This song features a flute playing the main melody. This is accompanied by percussion playing a nomadic beat. A stringed instrument plucks notes in the background. Ambient synth sounds are played to give fullness to the song. This song has a middle-eastern influence and is dreamy. It can be played in the intro lobby of a game.,0,0,0,0,0,0,0,0,0,1
544,17.282068,11.648885,Jazz,"The low quality recording features a cover of a pop song and it consists of passionate male vocals, alongside harmonizing background vocals, singing over wide, arpeggiated electric guitar melody and simple bass guitar. The recording is a bit noisy, but it is barely audible, especially when you take into account that it sounds very emotional.",0,0,0,0,0,1,0,0,0,0
545,-8.224145,-57.774292,Classical,"This music is a lively harmony of the brass and wind instruments. The tempo is fast with lively tuba, trombone, trumpet, clarinet with mandolin and resonator accompaniment and busking percussion that sounds like scratching. His music is loud, vibrant, perky, engaging and animated street busking.",0,0,0,0,0,0,0,0,0,1
546,27.474367,-7.3145533,Jazz,This song contains digital drums playing a kick on every beat together with a digital synth bass playing a simple almost monotone bassline. A male voice is singing in a deeper key. This song is running through some filters opening up and with a lot of reverb. This song may be playing while having a car ride.,0,0,0,0,0,1,0,0,0,0
547,-4.325258,39.013943,HipHop,"The low quality recording features a tutorial where a flat male vocalist is talking, after which a groovy bass guitar is playing. The recording is noisy and in mono.",0,0,0,0,1,0,0,0,0,0
548,57.907333,35.016277,Jazz,"The song is an instrumental. The tempo is slow and unsure, with a guitarist attempting to play a minor scale and gets the scale wrong. The song has poor audio quality with ambient traffic noise in the background.",0,0,0,0,0,1,0,0,0,0
549,-3.544259,-60.732254,Classical,"A male artist talks and makes drilling noises. The song is a modern hip hop song with male rap vocals, hip hop drumming rhythm, heavy bass drops and keyboard harmony. The track has ambient room noises and the music track is very faint. The audio quality is very average.",0,0,0,0,0,0,0,0,0,1
550,-63.403484,10.244651,HipHop,"There is an orchestra composed of the winds section and the timpani playing a dramatic tune with a rising melody. Afterwards, a thunder sound effect can be heard. Sounds from this piece can be sampled for use in advertisement jingles or in beat-making.",0,0,0,0,1,0,0,0,0,0
551,-11.67127,34.963333,HipHop,This audio contains a melodic bell ringing. In the background you can hear birds chirping. This is an amateur recording.,0,0,0,0,1,0,0,0,0,0
552,-55.52558,-10.397833,Disco,A banjo is playing chords while an upright bass is playing a bassline. These two form the rhythmic section. On top of that a mandolin is playing a fast and complex solo. In the background you can hear the crowd cheering and clapping hands. This is an amateur recording. This song may be playing in a big pub.,0,0,0,1,0,0,0,0,0,0
553,22.945673,-47.69948,Country,The low quality recording features an echoing electric guitar playing rock solo melody. The recording is noisy and in mono. It sounds passionate.,0,0,0,0,0,0,0,0,1,0
554,25.806757,-43.088097,Country,The low quality recording features a flat male vocal talking over an acoustic guitar solo melody playing in the background. It sounds like a tutorial and the recording is in mono.,0,0,0,0,0,0,0,0,1,0
555,31.241379,-8.223292,Jazz,"A male singer sings this reggae melody with backup singers in vocal harmony. The song is medium fast tempo with a groovy drum drumming rhythm, keyboard accompaniment, percussive bass line and various percussive effects. The song is groovy and enthusiastic with a reggae influence.",0,0,0,0,0,1,0,0,0,0
556,6.7065954,7.3445134,Metal,"Here we have a powerful rock ballad instrumental in a minor key. The guitar is grungy and overdriven, and the piano is clean and plays the same chords as the guitar at the same time.",0,1,0,0,0,0,0,0,0,0
557,25.62841,37.060474,Classical,"The low quality recording features a cover of a soft rock song and it consists of strummed electric guitar and mellow electric guitar melody played over playback that has groovy bass, reverberant rimshots, shimmering cymbals and sizzling high pitched synth pad. It sounds emotional, funky and passionate.",0,0,0,0,0,0,0,0,0,1
558,40.573822,-15.182163,Blues,"The song is an instrumental. The song is medium tempo with a groovy bass line, grunge keyboard tones, synth trumpet lead and techno drumming rhythm. The song is entertaining and energetic. The song is an electronic dance song with average quality recording.",0,0,0,0,0,0,1,0,0,0
559,-32.02622,-42.041565,Jazz,A oud is being played fast while a choir is singing a melody slowly moving down the scale. This song may be playing at a music reunion. This is an amateur recording.,0,0,0,0,0,1,0,0,0,0
560,-49.61938,19.470825,Disco,"The low quality recording features a trap song that consists of flat male vocals, alongside wide harmonizing male vocals, singing over punchy 808 bass and repetitive synth lead melody in the background. There is a high pitched riser at the end of the loop. It sounds groovy and addictive thanks to that cadence.",0,0,0,1,0,0,0,0,0,0
561,13.986007,6.9414535,Metal,The track is a Kids Music song. A female voice with appealing vocals sings an easygoing melody. A piano with a bright sound plays a jazzy melody. A jazz drum kit plays a smooth beat. In the background there are trumpets playing a melody that matches the positive and fun atmosphere of the track.,0,1,0,0,0,0,0,0,0,0
562,-20.32946,3.207013,Rock,Someone is playing a didgeridoo using circular breathing to continue airflow. A percussive stick sound can be heard and in the background you can hear waves of water. This song may be playing at the beach practicing didgeridoo by yourself.,1,0,0,0,0,0,0,0,0,0
563,-16.187593,-48.002453,Disco,The track features an electric guitar with a chorus pedal effect. The guitar alternates between riff to melody. The sound is space-like and almost psychedelic. The atmosphere is sweet and dreamy.,0,0,0,1,0,0,0,0,0,0
564,24.192543,-36.31682,Classical,"A four chord modern hip hop/ R&B production featuring synthesizer pads, electronic drums, a female vocalist in a minor key.",0,0,0,0,0,0,0,0,0,1
565,3.0285664,-32.18184,Blues,"The low quality recording features a metal song that consists of female opera vocal singing over double pedal kick, punchy snare, energetic cymbals, wide electric guitar melody and groovy bass guitar. It sounds aggressive, energetic and upbeat.",0,0,0,0,0,0,1,0,0,0
566,-34.404423,-24.374004,Pop,"The low quality recording features an orchestra that contains a wide string section, aggressive triangle cymbal and woodwind section dynamically playing an addictive melody. It is very noisy, uptempo, energetic and dynamic.",0,0,1,0,0,0,0,0,0,0
567,49.269066,4.573366,Classical,"This is a live recording of a didgeridoo being played. The musician  takes a deep breath intermittently while playing the deep, bellowing tone of the instrument.",0,0,0,0,0,0,0,0,0,1
568,-5.4059744,-7.6540236,Rock,"The low quality recording features a jazz song that consists of shimmering hi hats and ride cymbals, soft kick and snare hits, groovy walking bass and smooth organ keys melody. It sounds easygoing, groovy and warm - almost like a theme song for some old cartoon.",1,0,0,0,0,0,0,0,0,0
569,9.252618,-21.7349,Classical,This song contains drums with a deep and strong but jet soft kick sound with a snare that sounds muted. An upright bass or e-bass is playing a line along. A e-guitar is strumming a chord progression along with a piano. A male voice is singing in the midrange sounding sensitive and honest. Panned to both sides of the speakers two trumpets are playing a melody in the lower to mid-range. This song may be playing in a beautiful romantic art video.,0,0,0,0,0,0,0,0,0,1
570,-20.418533,-6.80937,Blues,"Male singers engage in a conversation at the beginning of the song. The song is medium tempo with a guitar playing rhythm, steady drumming rhythm, tambourine percussion, kick drum percussion and keyboard accompaniment. The song is romantic and spirited. The audio quality is poor.",0,0,0,0,0,0,1,0,0,0
571,-54.296867,10.869955,HipHop,"This audio contains a digital drum with a kick on every beat. An e-bass is playing a slightly funky groove. A synthesizer is playing a short fast melody. Another synth sound is playing a string/pad sound rising up into focus. A female voice is singing, then another female voice takes over singing. The crowd is cheering loudly. This song may be playing during a live show.",0,0,0,0,1,0,0,0,0,0
572,32.588512,52.990044,Classical,This audio contains an orchestral composition. A brass section is playing an uplifting melody with a horn playing a bassline. Cymbals are playing a 8th notes rhythm and flutes and a trombone are playing a countermelody. On top of that a xylophone is playing a melody in a higher pitch on top. This song may be playing during a cheerful cultural event such as Christmas.,0,0,0,0,0,0,0,0,0,1
573,-19.203167,-36.825096,Classical,"The low quality recording features a live performance that consists of harmonica solo melody played over acoustic rhythm guitar chords. The recording is noisy, in mono and it sounds happy and joyful.",0,0,0,0,0,0,0,0,0,1
574,28.825697,10.288743,Classical,"This is a groovy, electro-funk track which works well for dancing. A song like this would be heard in the eighties. It is soulful and upbeat. There are synth stabs and a trumpety synth motif in the background.",0,0,0,0,0,0,0,0,0,1
575,-40.33227,-19.269007,Jazz,"The low quality recording features short repetitive synth hits located in the right channel, buzzy sounds in the left channel of the stereo image and deep synth hits in the middle. It sounds intense and suspenseful, like background music for a video game.",0,0,0,0,0,1,0,0,0,0
576,9.376671,32.44525,Classical,The music features a female voice singing while being backed by another female voice. The instrumental consists of only one acoustic guitar that strums chords. At one point the crowd is screaming/cheering. The sound of the recording plus the cheering crowd makes me think that this was recorded at a live event.,0,0,0,0,0,0,0,0,0,1
577,16.452848,-45.84976,Country,"A male vocalist sings this animated song. The tempo is medium fast with keyboard harmony, acoustic guitar , steady drumming and simple bass lines. The song is simple, catchy, funny, spirited, animated and easy to sing along. The lyrics are funny.",0,0,0,0,0,0,0,0,1,0
578,39.784317,10.537433,Jazz,Instrumental surf rock with a lead electric guitar playing the melody and a rhythm electric guitar strumming chords. Ride cymbals are loud in the mix and spring reverb is used as an effect. The electric bass is playing a walking pattern.,0,0,0,0,0,1,0,0,0,0
579,57.36729,-43.14551,Classical,"This music is a lively instrumental of the Indian Classical instruments. The tempo is fast with a lead Veena harmony, spirited tabla and tanpura rhythm and melodic flute accompaniment. The music is euphoric, mellifluous, dulcet, lively, high spirited and rich. This music is a Indian Classical Veena instrumental.",0,0,0,0,0,0,0,0,0,1
580,-15.871797,-13.963042,Blues,"This music is a lively violin composition. The tempo is fast with a spirited violin harmony and vivacious viola and cello accompaniment. The music is upbeat, happy, cheerful, playful, fresh and captivating with the voice of a woman superimposed on it with static and ambient outdoor sounds. This instrumental is a background music to a live presentation happening outdoors.",0,0,0,0,0,0,1,0,0,0
581,-13.675842,33.422848,Blues,This audio contains someone playing bagpipes with something that sounds like a traditional piece. Someone is also playing a side drum snare along. This song may be playing on the street performed by buskers.,0,0,0,0,0,0,1,0,0,0
582,32.23378,-37.622646,Classical,This funk song features a male voice singing the main melody. Other voices sing backing vocals in harmony. A saxophone plays a repetitive melody. This is accompanied by percussion playing a funk beat. The bass plays a funky bassline. A guitar plays muted chords using a tron effect. This song is upbeat and has a happy mood. This song can be played at a retro style disco.,0,0,0,0,0,0,0,0,0,1
583,-43.99506,12.09766,Disco,"This is a salsa music piece. There is a male vocal in the lead joined by another as a back vocal. All the vocals are singing joyfully. There is a piano playing the main melody while a bass guitar is playing in the background. In the rhythmic background, there is an acoustic latin drum beat with percussion playing syncopations all over. There is a lively, upbeat atmosphere. This piece could be played at dance clubs and it could also be used as an accompaniment piece for latin dance courses.",0,0,0,1,0,0,0,0,0,0
584,-58.54457,3.2563708,HipHop,This is the live performance of a blues music piece. It is an instrumental performance. The lead electric guitar is playing a blues solo while another electric guitar and a bass guitar are playing in the background. The rhythmic background consists of a slow tempo blues acoustic drum beat. There is a groovy atmosphere to this performance. This piece could be playing in the background at a rock bar.,0,0,0,0,1,0,0,0,0,0
585,19.67583,-46.77382,Blues,"This is a traditional Chinese folk band playing  a variety of traditional chinese instruments. The erhu, which sounds much like a violin, is being played in harmony with the guqin to create a melody which the performers also sing. The percussion is done on a bongo-sounding drum. This  is a live performance, and we hear people speaking in the background.",0,0,0,0,0,0,1,0,0,0
586,-1.9928924,38.385326,Rock,This song contains a digital drum with a shaker panned to the left side of the speaker. There are other rhythmic sound effects panned to the right side of the speakers. A digital bass playing a repeating melody is the center of this song. This song may be playing in a dance battle.,1,0,0,0,0,0,0,0,0,0
587,45.298256,18.248579,Classical,"Sounds of explosions and jet airplanes over a synthesized orchestral string pad playing a four chord progression and electronic drums playing a subdued, mellow backbeat rhythm.",0,0,0,0,0,0,0,0,0,1
588,19.196655,-33.08323,Country,The song is primarily an instrumental with male voices chanting prayers. The song is fast tempo with tabla percussions and harmonium playing accompaniment. The song is spirited and devotional with a trance like feel to it. The audio quality is very poor.,0,0,0,0,0,0,0,0,1,0
589,39.19502,-53.43417,Country,"This music is instrumental.the tempo is slow with a boomy, menacing bass and synthesiser arrangements. The music is deliberate, menacing, precarious,threatening, scary, sinister and grim. This music is Hard Rock.",0,0,0,0,0,0,0,0,1,0
590,44.96101,11.439099,Classical,This recording contains a dulcimer playing a melody along with loud tablas playing a lot of deep hits that are overloading the recording speakers. At the end a string sound comes underlining with long pad notes. This song may be playing in a live event.,0,0,0,0,0,0,0,0,0,1
591,5.719317,11.579569,Jazz,"A male vocalist sings this mellow pop. The tempo is slow in contrast to the enthusiastic introductory bit in this section. The song is soft, mellow, emotional, repetitive, melancholic, nostalgic and passionate with a soft acoustic guitar accompaniment. This could be a song fade. This song is a Korean Pop/K-Pop song.",0,0,0,0,0,1,0,0,0,0
592,0.36808133,-37.08942,Country,"This music is instrumental. The tempo is medium with an animated Banjo lead harmony. There is minimal instrumentation with cheerful ,popping vibrations of this beautiful instrument. It is lively ,spirited, cheerful and adds a beautiful layer to Country and Folk Songs.",0,0,0,0,0,0,0,0,1,0
593,-0.34493706,-19.685495,Classical,"A male vocalist sings this upbeat pop. The tempo is fast with synthesiser arrangements, hard hitting drums, groovy bass, tambourine beats ,keyboard harmony and choral harmony. The song is an upbeat, catchy , compelling, persuasive, enthusiastic and youthful Indie Pop.",0,0,0,0,0,0,0,0,0,1
594,-0.23553792,5.7092643,Classical,This song contains a male voice chanting a melody in the midrange while a synth is playing a drone full of overtones. Other synth pads are overlaying in a higher register while again other synth pluck sounds are playing a melody in a high key. This song may be playing in a meditation session.,0,0,0,0,0,0,0,0,0,1
